coin,symbol,candle_open_time_utc,candle_close_time_utc,open,high,low,close,volume,quote_volume,trade_count,source,source_interval,source_symbol,is_complete,ingested_at_utc,date
Dogecoin,DOGEUSDT,2025-09-09T00:00:00Z,2025-09-09T23:59:59Z,0.24165,0.24952,0.23359,0.24063,1932725888.0,466290114.3566,1492602,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-09-10T00:00:00Z,2025-09-10T23:59:59Z,0.24063,0.24868,0.23618,0.24536,1344178632.0,325747007.8931,1027231,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-09-11T00:00:00Z,2025-09-11T23:59:59Z,0.24535,0.25699,0.24228,0.25603,1760794865.0,440156880.2398,1458157,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-09-12T00:00:00Z,2025-09-12T23:59:59Z,0.25604,0.2786,0.25481,0.2755,2082678041.0,553334736.42513,1832176,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-09-13T00:00:00Z,2025-09-13T23:59:59Z,0.2755,0.30684,0.27266,0.28938,4015592199.0,1167713347.86586,3392820,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-09-14T00:00:00Z,2025-09-14T23:59:59Z,0.28937,0.2951,0.2727,0.27796,2428234193.0,688582622.28456,2171509,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-09-15T00:00:00Z,2025-09-15T23:59:59Z,0.27795,0.28205,0.25862,0.26831,2516149434.0,672793645.18847,2112096,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-09-16T00:00:00Z,2025-09-16T23:59:59Z,0.2683,0.27204,0.257,0.26995,1849895166.0,491815282.79188,1720821,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-09-17T00:00:00Z,2025-09-17T23:59:59Z,0.26994,0.28384,0.26045,0.28256,2009871469.0,541864114.6387,2073070,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-09-18T00:00:00Z,2025-09-18T23:59:59Z,0.28257,0.28879,0.27559,0.27857,1751271695.0,493411319.02706,1762586,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-09-19T00:00:00Z,2025-09-19T23:59:59Z,0.27856,0.28492,0.26312,0.26527,1436428172.0,390484196.42366,1400662,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-09-20T00:00:00Z,2025-09-20T23:59:59Z,0.26526,0.26947,0.263,0.26759,710812856.0,189155698.1073,794706,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-09-21T00:00:00Z,2025-09-21T23:59:59Z,0.26758,0.26965,0.26031,0.26074,710044749.0,188307837.94746,805968,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-09-22T00:00:00Z,2025-09-22T23:59:59Z,0.26074,0.26239,0.23067,0.24122,2981639624.0,724740626.9663901,2237838,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-09-23T00:00:00Z,2025-09-23T23:59:59Z,0.24123,0.24389,0.23402,0.23709,1428526604.0,342759368.19628,1347302,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-09-24T00:00:00Z,2025-09-24T23:59:59Z,0.23709,0.25057,0.23098,0.24107,1685738370.0,405814680.39375,1469745,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-09-25T00:00:00Z,2025-09-25T23:59:59Z,0.24107,0.24197,0.22046,0.22292,2241106701.0,515218699.01015,1933925,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-09-26T00:00:00Z,2025-09-26T23:59:59Z,0.22292,0.23331,0.22134,0.23244,1426204065.0,323547021.81998,1374518,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-09-27T00:00:00Z,2025-09-27T23:59:59Z,0.23244,0.23431,0.2278,0.23077,566664585.0,130738857.58556,604913,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-09-28T00:00:00Z,2025-09-28T23:59:59Z,0.23077,0.23768,0.225,0.23735,630215145.0,145083386.61014,718014,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-09-29T00:00:00Z,2025-09-29T23:59:59Z,0.23735,0.23896,0.22862,0.23478,968604652.0,226412299.55434,1043096,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-09-30T00:00:00Z,2025-09-30T23:59:59Z,0.23478,0.23592,0.2263,0.23293,761018697.0,176002119.97493,1038031,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-01T00:00:00Z,2025-10-01T23:59:59Z,0.23294,0.24921,0.23034,0.24906,1175210733.0,284146170.38218,1196321,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-02T00:00:00Z,2025-10-02T23:59:59Z,0.24906,0.26414,0.2467,0.262,1386592793.0,354337073.29459,1631413,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-03T00:00:00Z,2025-10-03T23:59:59Z,0.26201,0.26534,0.25274,0.25819,1381551315.0,356895475.20819,1588814,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-04T00:00:00Z,2025-10-04T23:59:59Z,0.25819,0.25979,0.2467,0.25084,885524209.0,223172746.5259,956054,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-05T00:00:00Z,2025-10-05T23:59:59Z,0.25085,0.26518,0.24953,0.25284,1454155392.0,375343385.06292,1501952,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-06T00:00:00Z,2025-10-06T23:59:59Z,0.25283,0.27044,0.25057,0.26603,1517510251.0,398221535.62705,1650855,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-07T00:00:00Z,2025-10-07T23:59:59Z,0.26604,0.26831,0.24622,0.24682,1838407762.0,472158118.28653,1792338,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-08T00:00:00Z,2025-10-08T23:59:59Z,0.24681,0.2611,0.24291,0.25564,1276623512.0,321688079.17086,1378571,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-09T00:00:00Z,2025-10-09T23:59:59Z,0.25565,0.25593,0.24099,0.24849,1415402413.0,349529058.8239,1410249,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-10T00:00:00Z,2025-10-10T23:59:59Z,0.2485,0.25403,0.095,0.19349,6030550997.0,1219139327.47886,5176557,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-11T00:00:00Z,2025-10-11T23:59:59Z,0.19348,0.20048,0.17816,0.18527,4960779079.0,950618505.36174,3794087,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-12T00:00:00Z,2025-10-12T23:59:59Z,0.18527,0.21421,0.18072,0.20717,3290490159.0,656520684.11004,2515164,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-13T00:00:00Z,2025-10-13T23:59:59Z,0.20717,0.2183,0.20188,0.2138,2645862967.0,554840730.14391,2290327,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-14T00:00:00Z,2025-10-14T23:59:59Z,0.2138,0.21565,0.1933,0.20437,2781575747.0,561157934.54856,2922946,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-15T00:00:00Z,2025-10-15T23:59:59Z,0.20436,0.20853,0.1942,0.19621,1356303348.0,272550379.38898,1773407,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-16T00:00:00Z,2025-10-16T23:59:59Z,0.19621,0.2015,0.18469,0.1885,1903922965.0,368375709.42337,2360389,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-17T00:00:00Z,2025-10-17T23:59:59Z,0.1885,0.19114,0.17555,0.1847,1800990961.0,328520532.36343,2384521,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-18T00:00:00Z,2025-10-18T23:59:59Z,0.18471,0.19057,0.18426,0.18962,586500546.0,110030658.32596,734133,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-19T00:00:00Z,2025-10-19T23:59:59Z,0.18961,0.19861,0.186,0.19535,1044321198.0,201455017.39781,1165044,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-20T00:00:00Z,2025-10-20T23:59:59Z,0.19534,0.20249,0.19168,0.2,1140819006.0,227058568.27568,1289248,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-21T00:00:00Z,2025-10-21T23:59:59Z,0.2,0.20563,0.19201,0.19427,1456441398.0,288958818.2335,1699566,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-22T00:00:00Z,2025-10-22T23:59:59Z,0.19427,0.19544,0.18467,0.18993,1335843365.0,254789363.78925,1665330,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-23T00:00:00Z,2025-10-23T23:59:59Z,0.18993,0.19745,0.18959,0.19493,940124512.0,182467433.02111,960482,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-24T00:00:00Z,2025-10-24T23:59:59Z,0.19492,0.20095,0.19391,0.19775,762978840.0,150122766.36847,777606,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-25T00:00:00Z,2025-10-25T23:59:59Z,0.19774,0.19985,0.19595,0.19652,680294016.0,134628322.50121,457707,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-26T00:00:00Z,2025-10-26T23:59:59Z,0.19651,0.20742,0.19465,0.20577,909622908.0,183148344.98835,770417,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-27T00:00:00Z,2025-10-27T23:59:59Z,0.20577,0.20953,0.19887,0.20038,1010297382.0,206851053.0037,1036931,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-28T00:00:00Z,2025-10-28T23:59:59Z,0.20038,0.20311,0.19006,0.19362,1128616251.0,223153868.71805,1271442,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-29T00:00:00Z,2025-10-29T23:59:59Z,0.19362,0.19728,0.1871,0.19237,1276743754.0,246724528.94368,1433067,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
Dogecoin,DOGEUSDT,2025-10-30T00:00:00Z,2025-10-30T23:59:59Z,0.19237,0.1946,0.17642,0.18268,1657462065.0,305638364.9249,1956543,Binance Spot public market-data REST API,1d,DOGEUSDT,1,2026-04-05T13:07:07.153315+00:00,
